name,x1,y1,x2,y2,classname
1204.jpg,1128,2045,1267,2184,face_with_mask
1204.jpg,2585,41,2709,165,face_with_mask
1204.jpg,3299,1793,3385,1879,face_with_mask
1204.jpg,2254,660,2439,845,face_with_mask
1204.jpg,2669,224,2729,284,face_with_mask
1204.jpg,2471,2250,2531,2310,face_with_mask
1204.jpg,440,2436,516,2512,face_with_mask
1204.jpg,2270,609,2429,768,face_with_mask
1204.jpg,2316,1173,2415,1272,face_with_mask
1204.jpg,499,2358,563,2422,face_with_mask
1204.jpg,1265,2381,1329,2445,face_with_mask
1204.jpg,3003,2170,3067,2234,face_with_mask
1204.jpg,2312,2414,2393,2495,face_with_mask
1204.jpg,3000,2195,3071,2266,face_with_mask
1204.jpg,2465,2226,2525,2286,face_with_mask
1205.jpg,574,601,634,661,face_with_mask
1205.jpg,1897,622,2038,763,face_with_mask
1205.jpg,1026,132,1172,278,face_with_mask
1205.jpg,523,86,652,215,face_with_mask
1205.jpg,107,189,235,317,face_with_mask
1205.jpg,217,528,267,578,face_with_mask
1205.jpg,1555,304,1621,370,face_with_mask
1206.jpg,610,175,868,433,face_with_mask
1206.jpg,2035,416,2113,494,face_with_mask
1206.jpg,2018,386,2099,467,face_with_mask
1206.jpg,1438,265,1560,387,face_with_mask
1206.jpg,2022,446,2102,526,face_with_mask
1206.jpg,2200,621,2250,671,face_with_mask
1206.jpg,1088,126,1145,183,face_with_mask
1206.jpg,2030,474,2119,563,face_with_mask
1207.jpg,429,495,482,548,face_with_mask
1208.jpg,228,184,300,256,face_with_mask
1208.jpg,43,79,236,272,face_with_mask
1209.jpg,2974,139,3021,186,face_with_mask
1210.jpg,623,597,701,675,face_with_mask
1210.jpg,1363,252,1482,371,face_with_mask
1211.jpg,1955,607,2157,809,face_with_mask
1211.jpg,579,243,695,359,face_with_mask
1212.jpg,429,369,515,455,face_with_mask
1212.jpg,265,175,379,289,face_with_mask
1212.jpg,1208,323,1325,440,face_with_mask
1214.jpg,1060,2400,1115,2455,face_with_mask
1214.jpg,1926,2834,1998,2906,face_with_mask
1214.jpg,3052,927,3588,1463,face_with_mask
1214.jpg,2752,2111,2811,2170,face_with_mask
1214.jpg,2735,1932,2794,1991,face_with_mask
1214.jpg,2999,1955,3049,2005,face_with_mask
1214.jpg,2789,2668,2857,2736,face_with_mask
1214.jpg,1222,2185,1288,2251,face_with_mask
1214.jpg,1100,2247,1163,2310,face_with_mask
1214.jpg,3703,2706,3738,2741,face_with_mask
1215.jpg,1799,1529,1849,1579,face_with_mask
1215.jpg,1282,2240,1340,2298,face_with_mask
1215.jpg,1355,2045,1416,2106,face_with_mask
1215.jpg,1748,1614,1829,1695,face_with_mask
1215.jpg,2598,2090,2666,2158,face_with_mask
1215.jpg,261,2161,569,2469,face_with_mask
1215.jpg,1563,1519,1799,1755,face_with_mask
1215.jpg,1541,1169,1627,1255,face_with_mask
1215.jpg,2709,1737,2802,1830,face_with_mask
1215.jpg,1419,2198,1472,2251,face_with_mask
1215.jpg,1768,2311,1828,2371,face_with_mask
1215.jpg,1952,1309,2020,1377,face_with_mask
1215.jpg,1956,1208,2115,1367,face_with_mask
1215.jpg,1933,1450,2052,1569,face_with_mask
1215.jpg,2821,1445,2950,1574,face_with_mask
1216.jpg,524,386,560,422,face_with_mask
1216.jpg,358,12,604,258,face_with_mask
1217.jpg,1003,284,1051,332,face_with_mask
1217.jpg,994,305,1072,383,face_with_mask
1217.jpg,944,647,1093,796,face_with_mask
1217.jpg,856,1035,916,1095,face_with_mask
1217.jpg,1548,82,1639,173,face_with_mask
1218.jpg,1461,665,1511,715,face_with_mask
1218.jpg,2464,708,2556,800,face_with_mask
1218.jpg,2699,869,2990,1160,face_with_mask
1220.jpg,234,522,287,575,face_with_mask
1220.jpg,54,552,122,620,face_with_mask
1222.jpg,38,89,365,416,face_with_mask
1223.jpg,574,126,1020,572,face_with_mask
1224.jpg,213,107,275,169,face_with_mask
1226.jpg,466,178,552,264,face_with_mask
1229.jpg,40,98,211,269,face_with_mask
1232.jpg,285,207,360,282,face_with_mask
1232.jpg,479,99,571,191,face_with_mask
1232.jpg,572,554,627,609,face_no_mask
1233.jpg,555,391,623,459,face_with_mask
1234.jpg,303,121,350,168,face_with_mask
1234.jpg,506,254,561,309,face_with_mask
1235.jpg,678,84,714,120,face_with_mask
1235.jpg,94,454,150,510,face_with_mask
1236.jpg,308,1037,392,1121,face_with_mask
1236.jpg,462,39,1021,598,face_with_mask
1236.jpg,1024,484,1090,550,face_with_mask
1236.jpg,1505,923,1602,1020,face_with_mask
1236.jpg,1398,621,1470,693,face_with_mask
1236.jpg,786,602,890,706,face_with_mask
1236.jpg,51,44,143,136,face_with_mask
1236.jpg,475,997,539,1061,face_with_mask
1238.jpg,319,333,386,400,face_with_mask
1238.jpg,47,102,100,155,face_with_mask
1238.jpg,53,95,125,167,face_with_mask
1240.jpg,116,252,564,700,face_with_mask
1244.jpg,517,140,573,196,face_with_mask
1245.jpg,133,53,304,224,face_with_mask
1246.jpg,5,27,183,205,face_with_mask
1250.jpg,736,460,2061,1785,face_with_mask
1250.jpg,932,799,1041,908,face_with_mask
1252.jpg,256,104,434,282,face_with_mask
1253.jpg,184,467,270,553,face_with_mask
1254.jpg,471,312,533,374,face_with_mask
1256.jpg,299,237,360,298,face_with_mask
1257.jpg,101,192,151,242,face_with_mask
1257.jpg,291,60,344,113,face_with_mask
1257.jpg,99,208,149,258,face_with_mask
1257.jpg,92,126,142,176,face_with_mask
1257.jpg,93,142,143,192,face_with_mask
1257.jpg,545,113,605,173,face_with_mask
1257.jpg,544,156,607,219,face_with_mask
1258.jpg,459,239,533,313,face_with_mask
1258.jpg,68,43,376,351,face_with_mask
1258.jpg,198,140,279,221,face_with_mask
1258.jpg,290,31,350,91,face_with_mask
1260.jpg,129,420,184,475,face_with_mask
1260.jpg,219,118,285,184,face_with_mask
1261.jpg,299,192,371,264,face_with_mask
1262.jpg,593,265,724,396,face_with_mask
1262.jpg,318,139,390,211,face_with_mask
1264.jpg,53,861,108,916,face_with_mask
1264.jpg,183,325,543,685,face_with_mask
1264.jpg,93,339,170,416,face_with_mask
1265.jpg,410,70,660,320,face_with_mask
1266.jpg,113,268,149,304,face_with_mask
1266.jpg,308,174,383,249,face_with_mask
1266.jpg,458,60,548,150,face_with_mask
1266.jpg,114,40,200,126,face_with_mask
1267.jpg,6,112,249,355,face_with_mask
1268.jpg,744,324,803,383,face_with_mask
1268.jpg,753,135,1010,392,face_with_mask
1268.jpg,172,248,328,404,face_with_mask
1269.jpg,46,130,90,174,face_with_mask
1269.jpg,475,122,543,190,face_with_mask
1269.jpg,427,128,493,194,face_with_mask
1269.jpg,545,123,631,209,face_with_mask
1271.jpg,315,324,471,480,face_with_mask
1271.jpg,319,1009,483,1173,face_with_mask
1271.jpg,26,1026,183,1183,face_with_mask
1271.jpg,37,697,199,859,face_with_mask
1271.jpg,327,695,507,875,face_with_mask
1271.jpg,561,509,739,687,face_with_mask
1271.jpg,1518,2643,1662,2787,face_with_mask
1271.jpg,223,468,355,600,face_with_mask
1271.jpg,2399,2304,2457,2362,face_with_mask
1271.jpg,2265,3221,2318,3274,face_with_mask
1271.jpg,1554,2279,1756,2481,face_with_mask
1271.jpg,1671,2354,1724,2407,face_with_mask
1271.jpg,1989,3268,2042,3321,face_with_mask
1271.jpg,1524,2158,1682,2316,face_with_mask
1271.jpg,1209,3125,1306,3222,face_with_mask
1271.jpg,3360,2852,3407,2899,face_with_mask
1271.jpg,3465,2385,3562,2482,face_with_mask
1274.jpg,950,207,1017,274,face_with_mask
1274.jpg,487,243,563,319,face_with_mask
1274.jpg,437,87,485,135,face_with_mask
1274.jpg,732,172,801,241,face_with_mask
1274.jpg,1079,258,1145,324,face_with_mask
1274.jpg,278,249,356,327,face_with_mask
1275.jpg,901,315,942,356,face_with_mask
1275.jpg,455,314,537,396,face_with_mask
1275.jpg,352,141,497,286,face_with_mask
1276.jpg,196,85,310,199,face_with_mask
1276.jpg,683,111,794,222,face_with_mask
1276.jpg,494,109,597,212,face_with_mask
1278.jpg,298,148,348,198,face_with_mask
1279.jpg,274,52,470,248,face_with_mask
1281.jpg,176,309,226,359,face_with_mask
1286.jpg,536,86,984,534,face_with_mask
1286.jpg,344,777,493,926,face_with_mask
1286.jpg,413,868,532,987,face_with_mask
1286.jpg,348,703,459,814,face_with_mask
1286.jpg,136,380,416,660,face_with_mask
1288.jpg,123,265,567,709,face_with_mask
1289.jpg,551,946,634,1029,face_with_mask
1289.jpg,180,255,288,363,face_with_mask
1289.jpg,399,118,527,246,face_with_mask
1290.jpg,650,186,800,336,face_with_mask
1290.jpg,210,372,327,489,face_with_mask
1294.jpg,1235,161,1331,257,face_with_mask
1295.jpg,78,403,135,460,face_with_mask
1295.jpg,339,68,406,135,face_with_mask
1295.jpg,112,105,185,178,face_with_mask
1297.jpg,203,86,401,284,face_with_mask
1298.jpg,171,208,594,631,face_with_mask
1298.jpg,923,826,976,879,face_with_mask
1302.jpg,163,280,372,489,face_with_mask
1303.jpg,964,104,1024,164,face_with_mask
1303.jpg,733,88,810,165,face_with_mask
1303.jpg,17,184,89,256,face_with_mask
1303.jpg,130,190,188,248,face_with_mask
1303.jpg,819,68,869,118,face_with_mask
1305.jpg,53,709,309,965,face_with_mask
1305.jpg,234,603,607,976,face_with_mask
1305.jpg,559,388,737,566,face_with_mask
1306.jpg,276,160,383,267,face_with_mask
1306.jpg,317,91,403,177,face_with_mask
1307.jpg,503,402,581,480,face_with_mask
1308.jpg,786,278,2217,1709,face_with_mask
1308.jpg,183,165,255,237,face_with_mask
1308.jpg,2134,2006,2228,2100,face_with_mask
1309.jpg,390,140,449,199,face_with_mask
1309.jpg,43,136,388,481,face_with_mask
1309.jpg,431,155,730,454,face_with_mask
1310.jpg,613,112,689,188,face_with_mask
1310.jpg,382,219,452,289,face_with_mask
1310.jpg,845,83,936,174,face_with_mask
1310.jpg,364,102,452,190,face_with_mask
1310.jpg,201,118,287,204,face_with_mask
1310.jpg,50,193,193,336,face_with_mask
1310.jpg,511,123,615,227,face_with_mask
1310.jpg,696,461,754,519,face_with_mask
1312.jpg,1115,526,1154,565,face_with_mask
1312.jpg,2666,1156,2744,1234,face_with_mask
1312.jpg,2536,1471,2623,1558,face_with_mask
1312.jpg,3840,981,3944,1085,face_with_mask
1312.jpg,2043,816,2101,874,face_with_mask
1312.jpg,3242,1769,3302,1829,face_with_mask
1312.jpg,1048,345,1492,789,face_with_mask
1312.jpg,3716,1525,3780,1589,face_with_mask
1312.jpg,618,586,673,641,face_with_mask
1312.jpg,1751,636,1819,704,face_with_mask
1312.jpg,676,1120,736,1180,face_with_mask
1312.jpg,2861,458,2925,522,face_with_mask
1312.jpg,515,662,607,754,face_with_mask
1312.jpg,454,665,543,754,face_with_mask
1313.jpg,563,373,622,432,face_with_mask
1313.jpg,260,441,357,538,face_with_mask
1313.jpg,869,315,1013,459,face_with_mask
1313.jpg,453,603,681,831,face_with_mask
1313.jpg,74,388,178,492,face_with_mask
1313.jpg,119,385,236,502,face_with_mask
1313.jpg,157,389,272,504,face_with_mask
1313.jpg,366,383,509,526,face_with_mask
1314.jpg,451,248,548,345,face_with_mask
1316.jpg,952,390,1000,438,face_with_mask
1316.jpg,299,860,361,922,face_with_mask
1316.jpg,954,370,1004,420,face_with_mask
1318.jpg,501,275,551,325,face_with_mask
1319.jpg,180,17,224,61,face_with_mask
1319.jpg,268,652,340,724,face_with_mask
1319.jpg,135,284,429,578,face_with_mask
1321.png,312,519,586,793,face_with_mask
1322.jpg,103,58,373,328,face_with_mask
1322.jpg,613,392,762,541,face_with_mask
1323.jpg,776,396,844,464,face_with_mask
1325.jpg,422,273,636,487,face_with_mask
1325.jpg,427,167,576,316,face_with_mask
1327.jpg,284,74,486,276,face_with_mask
1327.jpg,810,268,984,442,face_with_mask
1327.jpg,228,233,292,297,face_with_mask
1329.jpg,2648,170,2708,230,face_with_mask
1329.jpg,679,782,782,885,face_with_mask
1329.jpg,765,318,914,467,face_with_mask
1329.jpg,512,986,609,1083,face_with_mask
1329.jpg,1124,543,1216,635,face_with_mask
1329.jpg,1137,276,1315,454,face_with_mask
1329.jpg,1764,393,1867,496,face_with_mask
1329.jpg,2014,761,2250,997,face_no_mask
1330.jpg,437,117,501,181,face_with_mask
1332.jpg,34,21,99,86,face_with_mask
1332.jpg,463,288,516,341,face_with_mask
1333.jpg,26,618,76,668,face_with_mask
1333.jpg,450,622,510,682,face_with_mask
1334.jpg,407,621,510,724,face_with_mask
1334.jpg,397,582,500,685,face_with_mask
1334.jpg,3,373,106,476,face_with_mask
1334.jpg,627,254,694,321,face_with_mask
1334.jpg,10,245,110,345,face_with_mask
1337.jpg,314,186,389,261,face_with_mask
1337.jpg,313,405,387,479,face_with_mask
1338.jpg,190,192,242,244,face_with_mask
1340.jpg,263,835,327,899,face_with_mask
1340.jpg,85,647,140,702,face_with_mask
1342.jpg,228,136,301,209,face_with_mask
1342.jpg,150,118,231,199,face_with_mask
1343.jpg,225,303,646,724,face_with_mask
1343.jpg,745,74,1047,376,face_with_mask
1344.jpg,134,98,206,170,face_with_mask
1347.jpg,201,38,273,110,face_with_mask
1348.jpg,287,259,345,317,face_with_mask
1350.jpg,1086,407,1221,542,face_with_mask
1350.jpg,1434,250,1634,450,face_with_mask
1352.jpg,427,136,487,196,face_with_mask
1352.jpg,600,146,660,206,face_with_mask
1352.jpg,315,167,367,219,face_with_mask
1352.jpg,381,225,434,278,face_with_mask
1352.jpg,107,207,188,288,face_with_mask
1355.jpg,663,428,920,683,face_with_mask
1355.jpg,766,264,816,314,face_with_mask
1356.jpg,175,196,235,256,face_with_mask
1356.jpg,172,401,258,487,face_with_mask
1359.jpg,452,698,517,763,face_with_mask
1360.jpg,1131,142,1191,202,face_with_mask
1360.jpg,337,155,407,225,face_with_mask
1360.jpg,530,226,724,420,face_with_mask
1360.jpg,1048,184,1151,287,face_with_mask
1360.jpg,923,521,979,577,face_with_mask
1360.jpg,683,106,744,167,face_with_mask
1360.jpg,964,128,1033,197,face_with_mask
1361.jpg,31,73,99,141,face_with_mask
1363.jpg,126,10,172,56,face_with_mask
1363.jpg,542,52,589,99,face_with_mask
1363.jpg,336,55,383,102,face_with_mask
1363.jpg,114,275,1009,1170,face_with_mask
1365.jpg,1470,2109,1590,2229,face_with_mask
1365.jpg,2201,2213,2333,2345,face_with_mask
1365.jpg,1481,767,2211,1497,face_with_mask
1365.jpg,2110,2023,2260,2173,face_with_mask
1365.jpg,1599,1972,1890,2263,face_with_mask
1371.jpg,387,229,509,351,face_with_mask
1372.jpg,789,209,849,269,face_with_mask
1373.jpg,54,307,122,375,face_with_mask
1373.jpg,840,237,917,314,face_with_mask
1373.jpg,723,52,822,151,face_with_mask
1373.jpg,617,156,831,370,face_with_mask
1373.jpg,298,352,415,469,face_with_mask
1374.jpg,488,422,546,480,face_with_mask
1376.jpg,330,623,394,687,face_with_mask
1377.jpg,1252,483,1305,536,face_with_mask
1377.jpg,1317,134,1369,186,face_with_mask
1377.jpg,850,580,1054,784,face_with_mask
1377.jpg,842,939,941,1038,face_with_mask
1377.jpg,11,724,213,926,face_with_mask
1377.jpg,1370,512,1519,661,face_with_mask
1377.jpg,1568,107,1615,154,face_with_mask
1379.jpg,541,156,701,316,face_with_mask
1381.jpg,758,399,812,453,face_with_mask
1382.jpg,560,93,654,187,face_with_mask
1382.jpg,517,196,633,312,face_no_mask
1382.jpg,967,61,1059,153,face_with_mask
1383.jpg,106,95,348,337,face_with_mask
1384.jpg,765,89,809,133,face_with_mask
1384.jpg,372,61,412,101,face_with_mask
1384.jpg,766,363,823,420,face_with_mask
1385.jpg,339,432,389,482,face_with_mask
1385.jpg,583,54,631,102,face_with_mask
1386.jpg,384,82,434,132,face_with_mask
1386.jpg,464,164,537,237,face_with_mask
1386.jpg,595,159,672,236,face_with_mask
1386.jpg,20,109,133,222,face_with_mask
1386.jpg,528,186,619,277,face_with_mask
1386.jpg,411,189,497,275,face_with_mask
1386.jpg,559,100,611,152,face_with_mask
1386.jpg,345,105,395,155,face_with_mask
1387.jpg,30,176,117,263,face_with_mask
1387.jpg,739,370,789,420,face_with_mask
1387.jpg,474,298,583,407,face_with_mask
1388.jpg,358,374,408,424,face_with_mask
1388.jpg,432,108,492,168,face_with_mask
1389.jpg,392,131,458,197,face_with_mask
1389.jpg,538,136,663,261,face_with_mask
1390.jpg,636,400,686,450,face_with_mask
1393.jpg,376,116,479,219,face_with_mask
1394.jpg,924,280,982,338,face_with_mask
1394.jpg,1977,460,2027,510,face_with_mask
1395.jpg,629,383,679,433,face_with_mask
1395.jpg,339,176,517,354,face_with_mask
1397.jpg,105,339,144,378,face_with_mask
1397.jpg,333,56,427,150,face_with_mask
1397.jpg,394,103,470,179,face_with_mask
1397.jpg,777,321,919,463,face_with_mask
1397.jpg,749,479,841,571,face_with_mask
1398.jpg,522,47,575,100,face_with_mask
1399.jpg,417,153,467,203,face_with_mask
1400.jpg,368,277,420,329,face_with_mask
1402.jpg,211,441,255,485,face_with_mask
1402.jpg,559,420,617,478,face_with_mask
1403.jpg,802,204,850,252,face_with_mask
1403.jpg,1073,367,1130,424,face_with_mask
1403.jpg,213,220,410,417,face_with_mask
1403.jpg,646,22,954,330,face_with_mask
1403.jpg,1084,124,1137,177,face_with_mask
1403.jpg,786,36,880,130,face_with_mask
1404.jpg,595,113,657,175,face_with_mask
1404.jpg,85,215,137,267,face_with_mask
1404.jpg,54,205,135,286,face_with_mask
1405.jpg,468,406,521,459,face_with_mask
1405.jpg,381,242,559,420,face_with_mask
1406.jpg,168,185,696,713,face_with_mask
1409.jpg,467,45,924,502,face_with_mask
1409.jpg,341,266,425,350,face_with_mask
1410.jpg,549,339,679,469,face_with_mask
1410.jpg,780,262,869,351,face_with_mask
1410.jpg,714,520,790,596,face_with_mask
1410.jpg,530,594,673,737,face_with_mask
1410.jpg,317,210,399,292,face_with_mask
1411.jpg,995,484,1039,528,face_with_mask
1411.jpg,581,462,650,531,face_with_mask
1411.jpg,92,159,462,529,face_with_mask
1412.jpg,78,479,126,527,face_with_mask
1412.jpg,425,96,495,166,face_with_mask
1412.jpg,644,186,708,250,face_with_mask
1415.jpg,106,106,161,161,face_with_mask
1416.jpg,856,199,1370,713,face_no_mask
1416.jpg,1618,137,1926,445,face_with_mask
1416.jpg,566,352,832,618,face_with_mask
1416.jpg,706,1064,783,1141,face_with_mask
1416.jpg,1452,469,1595,612,face_with_mask
1417.jpg,636,295,768,427,face_with_mask
1418.jpg,808,204,856,252,face_with_mask
1418.jpg,927,239,978,290,face_with_mask
1418.jpg,113,105,168,160,face_with_mask
1418.jpg,683,328,776,421,face_with_mask
1418.jpg,101,92,187,178,face_with_mask
1418.jpg,798,56,840,98,face_with_mask
1418.jpg,358,225,410,277,face_with_mask
1418.jpg,37,153,115,231,face_with_mask
1420.jpg,2260,917,2324,981,face_with_mask
1420.jpg,1259,686,1415,842,face_with_mask
1420.jpg,1837,890,1940,993,face_with_mask
1420.jpg,1758,421,1907,570,face_with_mask
1422.jpg,476,372,532,428,face_with_mask
1422.jpg,660,567,779,686,face_with_mask
1422.jpg,490,288,536,334,face_with_mask
1423.jpg,796,55,846,105,face_with_mask
1425.png,587,471,761,645,face_with_mask
1426.jpg,123,348,183,408,face_with_mask
1426.jpg,2421,190,2471,240,face_with_mask
1426.jpg,2443,1354,2511,1422,face_with_mask
1426.jpg,1781,832,2151,1202,face_with_mask
1426.jpg,2053,217,2106,270,face_with_mask
1426.jpg,2383,78,2460,155,face_with_mask
1426.jpg,622,289,738,405,face_with_mask
1426.jpg,1009,1569,1059,1619,face_with_mask
1428.jpg,246,13,344,111,face_with_mask
1428.jpg,65,198,115,248,face_with_mask
1428.jpg,861,145,925,209,face_with_mask
1428.jpg,549,144,616,211,face_with_mask
1428.jpg,460,112,549,201,face_with_mask
1430.jpg,192,230,1215,1253,face_with_mask
1432.jpg,168,165,205,202,face_with_mask
1433.jpg,67,132,133,198,face_with_mask
1433.jpg,615,79,692,156,face_with_mask
1433.jpg,452,148,539,235,face_with_mask
1433.jpg,351,246,438,333,face_with_mask
1433.jpg,752,111,833,192,face_with_mask
1435.jpg,55,97,117,159,face_with_mask
1436.jpg,1218,327,1268,377,face_with_mask
1436.jpg,99,62,246,209,face_with_mask
1436.jpg,1371,388,1439,456,face_with_mask
1436.jpg,140,428,354,642,face_with_mask
1436.jpg,284,285,337,338,face_with_mask
1436.jpg,1346,94,1524,272,face_with_mask
1437.jpg,341,320,403,382,face_with_mask
1437.jpg,332,290,400,358,face_with_mask
1437.jpg,179,83,277,181,face_with_mask
1437.jpg,560,79,599,118,face_with_mask
1437.jpg,786,118,866,198,face_with_mask
1437.jpg,612,92,667,147,face_with_mask
1437.jpg,458,139,526,207,face_with_mask
1437.jpg,352,408,418,474,face_with_mask
1437.jpg,363,433,423,493,face_with_mask
1439.jpg,454,137,709,392,face_with_mask
1439.jpg,99,223,314,438,face_with_mask
1441.jpg,2257,1071,2299,1113,face_with_mask
1441.jpg,904,332,1214,642,face_with_mask
1441.jpg,1436,386,1556,506,face_with_mask
1441.jpg,340,1236,426,1322,face_with_mask
1441.jpg,1417,540,1519,642,face_with_mask
1441.jpg,957,1192,1054,1289,face_with_mask
1441.jpg,1360,359,1436,435,face_with_mask
1441.jpg,1377,1433,1480,1536,face_with_mask
1441.jpg,1587,390,1665,468,face_with_mask
1441.jpg,2020,557,2085,622,face_with_mask
1441.jpg,352,570,433,651,face_with_mask
1441.jpg,317,1350,495,1528,face_with_mask
1442.jpg,334,150,455,271,face_with_mask
1446.jpg,86,2,210,126,face_with_mask
1447.jpg,631,144,728,241,face_with_mask
1447.jpg,766,182,821,237,face_with_mask
1447.jpg,420,120,531,231,face_with_mask
1448.jpg,425,613,511,699,face_with_mask
1448.jpg,1499,201,1542,244,face_with_mask
1448.jpg,1144,796,1200,852,face_with_mask
1448.jpg,924,391,974,441,face_with_mask
1449.jpg,446,0,624,178,face_with_mask
1449.jpg,582,370,723,511,face_with_mask
1452.jpg,404,88,483,167,face_with_mask
1452.jpg,546,147,692,293,face_with_mask
1452.jpg,756,59,927,230,face_with_mask
1452.jpg,391,176,483,268,face_with_mask
1453.jpg,1096,213,1145,262,face_with_mask
1453.jpg,474,155,534,215,face_with_mask
1455.jpg,314,18,758,462,face_with_mask
1458.jpg,1435,1203,1626,1394,face_with_mask
1458.jpg,851,224,919,292,face_with_mask
1458.jpg,1335,710,1634,1009,face_with_mask
1458.jpg,389,1168,441,1220,face_with_mask
1458.jpg,1278,1341,1358,1421,face_with_mask
1458.jpg,2295,267,2345,317,face_with_mask
1458.jpg,1732,1133,1792,1193,face_with_mask
1459.jpg,613,168,699,254,face_with_mask
1459.jpg,981,0,1130,149,face_with_mask
1460.jpg,514,64,566,116,face_with_mask
1460.jpg,210,15,287,92,face_with_mask
1460.jpg,408,90,507,189,face_with_mask
1461.jpg,269,116,311,158,face_with_mask
1462.jpg,348,174,398,224,face_with_mask
1462.jpg,167,343,220,396,face_with_mask
1463.jpg,418,9,478,69,face_with_mask
1463.jpg,307,61,342,96,face_with_mask
1463.jpg,510,87,644,221,face_with_mask
1464.jpg,176,20,233,77,face_with_mask
1466.jpg,149,364,230,445,face_with_mask
1467.jpg,392,9,442,59,face_with_mask
1467.jpg,781,498,831,548,face_with_mask
1467.jpg,464,221,525,282,face_with_mask
1467.jpg,434,244,487,297,face_with_mask
1467.jpg,330,69,442,181,face_with_mask
1467.jpg,562,56,610,104,face_with_mask
1467.jpg,178,285,227,334,face_with_mask
1467.jpg,860,50,922,112,face_with_mask
1467.jpg,168,36,219,87,face_with_mask
1467.jpg,1024,264,1173,413,face_with_mask
1469.jpg,668,89,759,180,face_with_mask
1469.jpg,458,171,607,320,face_with_mask
1469.jpg,686,207,857,378,face_with_mask
1470.jpg,391,272,460,341,face_with_mask
1471.jpg,148,548,227,627,face_with_mask
1471.jpg,172,634,226,688,face_with_mask
1472.jpg,27,412,188,573,face_with_mask
1472.jpg,656,136,834,314,face_with_mask
1473.jpg,460,298,559,397,face_with_mask
1473.jpg,150,634,240,724,face_with_mask
1474.jpg,398,109,484,195,face_with_mask
1474.jpg,25,490,193,658,face_with_mask
1474.jpg,663,242,727,306,face_with_mask
1474.jpg,345,251,581,487,face_with_mask
1476.jpg,458,135,540,217,face_with_mask
1476.jpg,722,170,788,236,face_with_mask
1477.jpg,159,128,531,500,face_with_mask
1478.jpg,117,129,179,191,face_with_mask
1479.jpg,864,128,924,188,face_with_mask
1480.png,442,57,504,119,face_with_mask
1480.png,551,5,700,154,face_with_mask
1480.png,382,89,531,238,face_no_mask
1480.png,694,134,744,184,face_no_mask
1481.jpg,136,223,186,273,face_with_mask
1482.jpg,435,36,546,147,face_with_mask
1484.jpg,393,395,449,451,face_with_mask
1484.jpg,282,90,416,224,face_with_mask
1485.jpg,306,113,352,159,face_with_mask
1485.jpg,319,149,369,199,face_with_mask
1487.jpg,312,150,440,278,face_with_mask
1488.jpg,665,699,718,752,face_with_mask
1488.jpg,270,541,484,755,face_with_mask
1488.jpg,94,1101,174,1181,face_with_mask
1488.jpg,895,1096,945,1146,face_with_mask
1490.jpg,507,73,894,460,face_with_mask
1490.jpg,94,248,369,523,face_with_mask
1490.jpg,403,283,453,333,face_with_mask
1491.jpg,516,124,840,448,face_with_mask
1492.jpg,566,63,638,135,face_with_mask
1493.jpg,225,372,561,708,face_with_mask
1494.jpg,697,367,750,420,face_with_mask
1496.jpg,524,155,581,212,face_with_mask
1497.jpg,76,196,126,246,face_with_mask
1497.jpg,405,125,487,207,face_with_mask
1498.jpg,496,571,544,619,face_with_mask
1498.jpg,1339,560,1392,613,face_with_mask
1498.jpg,886,162,1047,323,face_with_mask
1498.jpg,1154,726,1235,807,face_with_mask
1499.jpg,462,241,515,294,face_with_mask
1499.jpg,573,264,629,320,face_with_mask
1500.jpg,1213,19,1273,79,face_with_mask
1500.jpg,37,41,186,190,face_with_mask
1502.jpg,751,516,833,598,face_with_mask
1502.jpg,347,503,525,681,face_with_mask
1503.jpg,736,732,793,789,face_with_mask
1503.jpg,488,476,560,548,face_with_mask
1503.jpg,794,8,911,125,face_with_mask
1503.jpg,54,232,124,302,face_with_mask
1503.jpg,790,177,920,307,face_with_mask
1503.jpg,100,335,157,392,face_with_mask
1503.jpg,570,334,647,411,face_with_mask
1503.jpg,624,764,674,814,face_with_mask
1503.jpg,207,269,262,324,face_with_mask
1503.jpg,164,165,232,233,face_with_mask
1503.jpg,56,365,124,433,face_with_mask
1503.jpg,384,173,441,230,face_with_mask
1504.jpg,439,133,538,232,face_with_mask
1504.jpg,1020,168,1075,223,face_with_mask
1504.jpg,325,266,383,324,face_with_mask
1504.jpg,870,362,1060,552,face_with_mask
1505.jpg,385,367,435,417,face_with_mask
1506.jpg,418,341,767,690,face_with_mask
1506.jpg,840,347,957,464,face_with_mask
1507.jpg,420,165,477,222,face_with_mask
1507.jpg,465,25,520,80,face_with_mask
1508.jpg,574,673,618,717,face_with_mask
1510.jpg,236,281,275,320,face_with_mask
1510.jpg,563,125,610,172,face_with_mask
1510.jpg,30,186,93,249,face_with_mask
1512.jpg,401,172,498,269,face_with_mask
1512.jpg,423,222,506,305,face_with_mask
1513.jpg,372,196,663,487,face_with_mask
1513.jpg,558,108,644,194,face_with_mask
1514.jpg,446,414,518,486,face_with_mask
1516.jpg,442,5,481,44,face_with_mask
1516.jpg,354,144,394,184,face_with_mask
1516.jpg,403,78,451,126,face_with_mask
1516.jpg,341,24,401,84,face_with_mask
1516.jpg,872,104,940,172,face_with_mask
1517.jpg,110,119,545,554,face_with_mask
1518.jpg,755,482,821,548,face_with_mask
1518.jpg,927,496,977,546,face_with_mask
